PLANT_ID,DATE_TIME,PLANT_NO,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAYOFWEEK,DAYOFYEAR,MONTH,HOUR_SIN,HOUR_COS,IS_DAYLIGHT,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,PLANT_NO_1,PLANT_NO_2,AC_POWER_TOTAL
4135001,2020-05-15 01:15:00,1,-0.652353281247357,-0.8621500196705872,-0.756396257544003,-1.5162056938951658,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.4507876137789805,1.3431979777725032,-1.0886621079036347,-0.36903550739266033,0.678410109014868,1.1266900070191916,0.007522045908764427,0.07636032641296026,1.057172385369244,-0.16584357540288922,-1.2342816966075165,-0.3639392739832459,-1.7201165270448218,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 01:15:00,2,-0.17247375339602225,-0.5919261331597002,-0.756396257544003,-1.5162056938951658,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.4507876137789805,1.3431979777725032,-1.0886621079036347,-0.31024409648494733,-0.20711395094096552,-0.41636953114042297,-0.3291376741975285,0.6775222213173037,-0.9035484940239531,-0.16584357540288922,1.149322643345438,-1.4565255396507268,0.19720112422634678,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 01:30:00,1,-0.6274490767977519,-0.8311409180207285,-0.756396257544003,-1.5162056938951658,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.5372791611157768,1.3105537270915901,-1.0886621079036347,-0.36903550739266033,0.678410109014868,1.1266900070191916,0.007522045908764427,0.07636032641296026,1.057172385369244,-0.16584357540288922,-1.2342816966075165,-0.3639392739832459,-1.7201165270448218,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 01:30:00,2,-0.17694106165146967,-0.6000566635225699,-0.756396257544003,-1.5162056938951658,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.5372791611157768,1.3105537270915901,-1.0886621079036347,-0.31024409648494733,-0.20711395094096552,-0.41636953114042297,-0.3291376741975285,0.6775222213173037,-0.9035484940239531,-0.16584357540288922,1.149322643345438,-1.4565255396507268,0.19720112422634678,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 01:45:00,1,-0.5705552641315683,-0.7659533527618538,-0.756396257544003,-1.5162056938951658,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.6214564479329514,1.2723067152935323,-1.0886621079036347,-0.36903550739266033,0.678410109014868,1.1266900070191916,0.007522045908764427,0.07636032641296026,1.057172385369244,-0.16584357540288922,-1.2342816966075165,-0.3639392739832459,-1.7201165270448218,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 01:45:00,2,-0.1948890732976765,-0.612330275166463,-0.756396257544003,-1.5162056938951658,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.6214564479329514,1.2723067152935323,-1.0886621079036347,-0.31024409648494733,-0.20711395094096552,-0.41636953114042297,-0.3291376741975285,0.6775222213173037,-0.9035484940239531,-0.16584357540288922,1.149322643345438,-1.4565255396507268,0.19720112422634678,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 02:00:00,1,-0.555040004239197,-0.776829291240653,-0.756396257544003,-1.3714735080999918,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.7029590141652213,1.2286207219546377,-1.0886621079036347,-0.48661832920808773,0.811238718008243,1.1266900070191916,-0.055601651611164975,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-1.0247340623259382,-0.7343074996332394,-1.7063228748774033,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 02:00:00,2,-0.19937167801578046,-0.642471128269342,-0.756396257544003,-1.3714735080999918,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.7029590141652213,1.2286207219546377,-1.0886621079036347,-0.3886326443618985,-0.16283774794317385,-0.3290265384144078,-0.4343438367307451,0.7175996809776024,-0.9035484940239531,-0.16584357540288922,0.9659684633490568,-1.0306020801532345,-0.2855767016333,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 02:15:00,1,-0.5367549310088447,-0.7512448818670995,-0.756396257544003,-1.3714735080999918,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.7814378533114783,1.1796828172051785,-1.0886621079036347,-0.48661832920808773,0.811238718008243,1.1266900070191916,-0.055601651611164975,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-1.0247340623259382,-0.7343074996332394,-1.7063228748774033,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 02:15:00,2,-0.24206791154785634,-0.6531197453654244,-0.756396257544003,-1.3714735080999918,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.7814378533114783,1.1796828172051785,-1.0886621079036347,-0.3886326443618985,-0.16283774794317385,-0.3290265384144078,-0.4343438367307451,0.7175996809776024,-0.9035484940239531,-0.16584357540288922,0.9659684633490568,-1.0306020801532345,-0.2855767016333,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 02:30:00,1,-0.5384782085695321,-0.7273455415135054,-0.756396257544003,-1.3714735080999918,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.8565569069342076,1.1257025606663764,-1.0886621079036347,-0.48661832920808773,0.811238718008243,1.1266900070191916,-0.055601651611164975,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-1.0247340623259382,-0.7343074996332394,-1.7063228748774033,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 02:30:00,2,-0.23373565241290822,-0.6593379595125844,-0.756396257544003,-1.3714735080999918,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.8565569069342076,1.1257025606663764,-1.0886621079036347,-0.3886326443618985,-0.16283774794317385,-0.3290265384144078,-0.4343438367307451,0.7175996809776024,-0.9035484940239531,-0.16584357540288922,0.9659684633490568,-1.0306020801532345,-0.2855767016333,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 02:45:00,1,-0.5414230137081972,-0.6950720706611209,-0.756396257544003,-1.3714735080999918,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.9279945037133094,1.06691110408393,-1.0886621079036347,-0.48661832920808773,0.811238718008243,1.1266900070191916,-0.055601651611164975,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-1.0247340623259382,-0.7343074996332394,-1.7063228748774033,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 02:45:00,2,-0.22464935853796283,-0.6588303664493432,-0.756396257544003,-1.3714735080999918,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.9279945037133094,1.06691110408393,-1.0886621079036347,-0.3886326443618985,-0.16283774794317385,-0.3290265384144078,-0.4343438367307451,0.7175996809776024,-0.9035484940239531,-0.16584357540288922,0.9659684633490568,-1.0306020801532345,-0.2855767016333,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 03:00:00,1,-0.5357688229403265,-0.6672663042290922,-0.756396257544003,-1.226741322304818,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.9954447368920766,1.0035602015007539,-1.0886621079036347,-0.584604014054277,0.944067327001618,1.1558043379278642,-0.0766428841178086,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-0.4222846137664002,-1.1972677816957316,-1.8166720922167512,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 03:00:00,2,-0.2172634315739486,-0.6574111200854861,-0.756396257544003,-1.226741322304818,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,0.9954447368920766,1.0035602015007539,-1.0886621079036347,-0.5454097401158015,0.14709567304136786,-0.008768898419015502,-0.5816324642772484,0.7175996809776024,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.4935681529607438,-0.009703658284930401,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 03:15:00,1,-0.5433176900081778,-0.6698986635702802,-0.756396257544003,-1.226741322304818,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.058618774216889,0.9359211312075167,-1.0886621079036347,-0.584604014054277,0.944067327001618,1.1558043379278642,-0.0766428841178086,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-0.4222846137664002,-1.1972677816957316,-1.8166720922167512,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 03:15:00,2,-0.2584232535265389,-0.6502381866403093,-0.756396257544003,-1.226741322304818,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.058618774216889,0.9359211312075167,-1.0886621079036347,-0.5454097401158015,0.14709567304136786,-0.008768898419015502,-0.5816324642772484,0.7175996809776024,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.4935681529607438,-0.009703658284930401,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 03:30:00,1,-0.554845428635439,-0.6933930955440117,-0.756396257544003,-1.226741322304818,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.117246094761268,0.8642835340873534,-1.0886621079036347,-0.584604014054277,0.944067327001618,1.1558043379278642,-0.0766428841178086,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-0.4222846137664002,-1.1972677816957316,-1.8166720922167512,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 03:30:00,2,-0.2778962867253026,-0.6336090176082316,-0.756396257544003,-1.226741322304818,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.117246094761268,0.8642835340873534,-1.0886621079036347,-0.5454097401158015,0.14709567304136786,-0.008768898419015502,-0.5816324642772484,0.7175996809776024,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.4935681529607438,-0.009703658284930401,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 03:45:00,1,-0.5690798754368911,-0.7216710422487737,-0.756396257544003,-1.226741322304818,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.1710756473380115,0.7889541733291363,-1.0886621079036347,-0.584604014054277,0.944067327001618,1.1558043379278642,-0.0766428841178086,-0.08394951222818889,1.0200375202292213,-0.16584357540288922,-0.4222846137664002,-1.1972677816957316,-1.8166720922167512,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 03:45:00,2,-0.29663734723957036,-0.6492200249673562,-0.756396257544003,-1.226741322304818,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.1710756473380115,0.7889541733291363,-1.0886621079036347,-0.5454097401158015,0.14709567304136786,-0.008768898419015502,-0.5816324642772484,0.7175996809776024,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.4935681529607438,-0.009703658284930401,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 04:00:00,1,-0.617682666575,-0.8120188747885485,-0.756396257544003,-1.082009136509644,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.2198769255389235,0.7102556208204057,-1.0886621079036347,-0.6825896989004663,1.0326197329972013,1.1849186688365365,-0.139766581637738,-0.08394951222818889,1.012610547201215,-0.16584357540288922,-0.5008649766219921,-1.3454150719557287,-2.0511641790628654,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 04:00:00,2,-0.37046343715112073,-0.6477386457212455,-0.756396257544003,-1.082009136509644,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.2198769255389235,0.7102556208204057,-1.0886621079036347,-0.7609782467774173,0.4127528910281179,0.16591708703301686,-0.7078798593171086,0.7977546002981541,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.6972706770682402,0.21099477639376527,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 04:15:00,1,-0.697062957999137,-0.8770697279356391,-0.756396257544003,-1.082009136509644,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.263440954798639,0.6285248758450255,-1.0886621079036347,-0.6825896989004663,1.0326197329972013,1.1849186688365365,-0.139766581637738,-0.08394951222818889,1.012610547201215,-0.16584357540288922,-0.5008649766219921,-1.3454150719557287,-2.0511641790628654,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 04:15:00,2,-0.3873382466221231,-0.6358816693763897,-0.756396257544003,-1.082009136509644,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.263440954798639,0.6285248758450255,-1.0886621079036347,-0.7609782467774173,0.4127528910281179,0.16591708703301686,-0.7078798593171086,0.7977546002981541,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.6972706770682402,0.21099477639376527,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 04:30:00,1,-0.7672996850630617,-0.8715124112493736,-0.756396257544003,-1.082009136509644,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.301581187255796,0.5441119220005133,-1.0886621079036347,-0.6825896989004663,1.0326197329972013,1.1849186688365365,-0.139766581637738,-0.08394951222818889,1.012610547201215,-0.16584357540288922,-0.5008649766219921,-1.3454150719557287,-2.0511641790628654,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 04:30:00,2,-0.4226999497703296,-0.6339820432585069,-0.756396257544003,-1.082009136509644,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.301581187255796,0.5441119220005133,-1.0886621079036347,-0.7609782467774173,0.4127528910281179,0.16591708703301686,-0.7078798593171086,0.7977546002981541,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.6972706770682402,0.21099477639376527,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 04:45:00,1,-0.7792922557764919,-0.8349013885563751,-0.756396257544003,-1.082009136509644,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.334134300579618,0.4573782285145432,-1.0886621079036347,-0.6825896989004663,1.0326197329972013,1.1849186688365365,-0.139766581637738,-0.08394951222818889,1.012610547201215,-0.16584357540288922,-0.5008649766219921,-1.3454150719557287,-2.0511641790628654,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 04:45:00,2,-0.48366402835910355,-0.6630090135182447,-0.756396257544003,-1.082009136509644,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.334134300579618,0.4573782285145432,-1.0886621079036347,-0.7609782467774173,0.4127528910281179,0.16591708703301686,-0.7078798593171086,0.7977546002981541,-0.9184024400799656,-0.16584357540288922,-0.10796316234403255,-0.6972706770682402,0.21099477639376527,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 05:00:00,1,-0.7395059956722331,-0.8150873189196548,-0.756396257544003,-0.9372769507144701,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.3609608973412084,0.3686952023782206,-1.0886621079036347,-0.8001725207158936,1.2540007479861597,1.2722616615625517,-0.2239315116643118,-0.003794592907637092,1.0200375202292213,-0.16584357540288922,0.36351901478951887,-1.4194887170857275,-2.133926092067376,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 05:00:00,2,-0.5111784032702582,-0.6898204091894484,-0.756396257544003,-0.9372769507144701,-1.3413098163428934,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.3609608973412084,0.3686952023782206,-1.0886621079036347,-0.9961438904082721,0.7669625150104513,0.3406030724850482,-0.7920447893436816,1.0782968179201993,-0.8886945479679491,-0.16584357540288922,-0.26512388805521636,-1.4750439509332267,-0.02349731045234888,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 05:15:00,1,-0.7084837464026722,-0.7805905896895914,-0.756396257544003,-0.9372769507144701,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.3819461019347388,0.2784425979243281,-1.0886621079036347,-0.8001725207158936,1.2540007479861597,1.2722616615625517,-0.2239315116643118,-0.003794592907637092,1.0200375202292213,-0.16584357540288922,0.36351901478951887,-1.4194887170857275,-2.133926092067376,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 05:15:00,2,-0.5174265670859233,-0.706548869036681,-0.756396257544003,-0.9372769507144701,-0.44681283215579826,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.3819461019347388,0.2784425979243281,-1.0886621079036347,-0.9961438904082721,0.7669625150104513,0.3406030724850482,-0.7920447893436816,1.0782968179201993,-0.8886945479679491,-0.16584357540288922,-0.26512388805521636,-1.4750439509332267,-0.02349731045234888,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 05:30:00,1,-0.7026961823058194,-0.7424387458281996,-0.756396257544003,-0.9372769507144701,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.397000052492433,0.18700689066096846,-1.0886621079036347,-0.8001725207158936,1.2540007479861597,1.2722616615625517,-0.2239315116643118,-0.003794592907637092,1.0200375202292213,-0.16584357540288922,0.36351901478951887,-1.4194887170857275,-2.133926092067376,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
4136001,2020-05-15 05:30:00,2,-0.559886422328978,-0.7112089047559775,-0.756396257544003,-0.9372769507144701,0.4476841520312969,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.397000052492433,0.18700689066096846,-1.0886621079036347,-0.9961438904082721,0.7669625150104513,0.3406030724850482,-0.7920447893436816,1.0782968179201993,-0.8886945479679491,-0.16584357540288922,-0.26512388805521636,-1.4750439509332267,-0.02349731045234888,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,0,1,0.0
4135001,2020-05-15 05:45:00,1,-0.7122896885878836,-0.7711351010859527,-0.753693866133523,-0.9372769507144701,1.3421811362183922,0.4926136999202688,-1.6796556934895397,-0.7911451666357848,1.4060582856868789,0.09477962232410864,-1.0886621079036347,-0.8001725207158936,1.2540007479861597,1.2722616615625517,-0.2239315116643118,-0.003794592907637092,1.0200375202292213,-0.16584357540288922,0.36351901478951887,-1.4194887170857275,-2.133926092067376,-0.7817968658410546,-0.6928529364256035,-0.8708292235780303,-0.8096069516368899,-0.9113463538488835,1,0,0.0
